SeqId	contrast	estimate	SE	df	lower.CL	upper.CL	p.value	Model	UniProt	EntrezGeneSymbol	is_diffexp	CI_Width
23300-3	EARLYOA - HEALTHY	-0.00420541435891403	0.189255566134283	1816.68948050035	-0.448128354256601	0.439717525538772	0.999727810487396	86	Q6ZRY4	RBPMS2	FALSE	0.887845879795373
23301-2	EARLYOA - HEALTHY	-0.0916476041957065	0.270051642319876	1822.88740120108	-0.725086220919809	0.541791012528396	0.938492666298166	3	P35548	MSX2	FALSE	1.2668772334482
23302-19	EARLYOA - HEALTHY	0.0531676034203327	0.226713752031363	1794.90669319839	-0.478623567141799	0.584958773982465	0.970137603247898	96	Q96B36	AKT1S1	FALSE	1.06358234112426
23303-131	EARLYOA - HEALTHY	0.584913096078375	0.216494582362014	1730.4180198257	0.0770767817067032	1.09274941045005	0.0190775168058777	90	O14530	TXNDC9	TRUE	1.01567262874334
23304-1	EARLYOA - HEALTHY	-0.215981208148123	0.223855380091421	1791.91288208582	-0.741068367528841	0.309105951232596	0.599247875596873	70	Q9BS92	NIPSNAP3B	FALSE	1.05017431876144
23305-38	EARLYOA - HEALTHY	0.133337844002355	0.19769675642758	1831.1164438366	-0.330381976173185	0.597057664177896	0.778395452647114	47	Q9BRK0	REEP2	FALSE	0.927439640351081
23306-37	EARLYOA - HEALTHY	-0.174512136443349	0.199244621039357	1663.78862509324	-0.641900969242291	0.292876696355593	0.655627134911816	95	Q6P1K2	PMF1	FALSE	0.934777665597883
23307-7	EARLYOA - HEALTHY	0.346043653812332	0.201590043263938	1826.09977986326	-0.126809364525948	0.818896672150612	0.199209931595418	41	Q96AJ1	CLUAP1	FALSE	0.94570603667656
23308-31	EARLYOA - HEALTHY	0.060093800783317	0.218227507581213	1766.7365339554	-0.451798397133388	0.571985998700022	0.959062040248536	64	Q719H9	KCTD1	FALSE	1.02378439583341
23309-11	EARLYOA - HEALTHY	-0.208835973097908	0.234221150305092	1821.55312875901	-0.758230189649915	0.340558243454099	0.645672370529354	75	Q9P2W1	PSMC3IP	FALSE	1.09878843310401
23310-51	EARLYOA - HEALTHY	-0.00219266195042935	0.202761316727158	1829.62506407617	-0.477792289971589	0.473406966070731	0.999935528201335	8	P57729	RAB38	FALSE	0.95119925604232
23311-19	EARLYOA - HEALTHY	-0.0500246777420562	0.203864061103843	1819.10972246536	-0.528213173044408	0.428163817560296	0.96735270796096	127	Q9BUL9	RPP25	FALSE	0.956376990604704
23312-16	EARLYOA - HEALTHY	0.346550100111474	0.190330063971031	1825.10301322025	-0.0998915195021283	0.792991719725076	0.163043675489099	128	Q5HYI8	RABL3	FALSE	0.892883239227204
23314-46	EARLYOA - HEALTHY	-0.0385150825232751	0.18906370911857	1756.79812449681	-0.482000421903022	0.404970256856472	0.977382013214272	59	Q8IW40	CCDC103	FALSE	0.886970678759494
23315-30	EARLYOA - HEALTHY	0.0294940224075962	0.202856816044188	1305.04108597333	-0.446485720125024	0.505473764940216	0.988413611975558	52	Q8IZU0	FAM9B	FALSE	0.95195948506524
23317-10	EARLYOA - HEALTHY	0.132132117183396	0.227001546462191	1825.20493307631	-0.400326766686011	0.664591001052802	0.829738563210272	94	Q6UWP2	DHRS11	FALSE	1.06491776773881
23318-60	EARLYOA - HEALTHY	0.0162654020148025	0.231660186349276	1817.15778675086	-0.527122839091028	0.559653643120634	0.9972857969933	109	Q9UKL6	PCTP	FALSE	1.08677648221166
23319-6	EARLYOA - HEALTHY	-0.136519509727161	0.184695817583934	1788.6281504492	-0.569752566491382	0.296713547037061	0.740207098887713	77	Q8WV99	ZFAND2B	FALSE	0.866466113528442
23320-11	EARLYOA - HEALTHY	-0.621523354317124	0.195076695973356	1827.03903136748	-1.07909836266795	-0.163948345966295	0.00418538771584309	105	Q9H7P6	MVB12B	TRUE	0.915150016701659
23321-42	EARLYOA - HEALTHY	0.315550872838766	0.189255566134283	1816.68948050035	-0.128372067058921	0.759473812736452	0.218117240057955	86	Q8NBZ0	INO80E	FALSE	0.887845879795373
23322-2	EARLYOA - HEALTHY	0.14759495760808	0.209329306028552	1732.10251240344	-0.343433191490297	0.638623106706458	0.760514089943678	121	O60682	MSC	FALSE	0.982056298196755
23323-25	EARLYOA - HEALTHY	0.280916479873659	0.21013889821852	1827.41239775238	-0.211988587921588	0.773821547668905	0.374898924431734	131	Q68J44	DUPD1	FALSE	0.985810135590493
23324-6	EARLYOA - HEALTHY	0.0151215192954842	0.201531805081528	1744.39214689881	-0.457612997373391	0.48785603596436	0.996900906741539	22	Q12988	HSPB3	FALSE	0.945469033337751
23325-18	EARLYOA - HEALTHY	-0.0415227653196803	0.197736222626147	1742.1741983755	-0.505354463967903	0.422308933328543	0.975984238404899	53	Q96MC5	BMERB1	FALSE	0.927663397296446
23326-10	EARLYOA - HEALTHY	-0.739199565056032	0.231642414994425	1808.0233618756	-1.28254837649235	-0.195850753619714	0.00411497042329045	14	P09210	GSTA2	TRUE	1.08669762287264
23327-1	EARLYOA - HEALTHY	0.150623935422762	0.184695817583934	1788.6281504492	-0.28260912134146	0.583856992186983	0.693439426854137	77	Q969J3	BORCS5	FALSE	0.866466113528442
23329-52	EARLYOA - HEALTHY	-0.293204769997387	0.189224495776392	1749.56099402423	-0.737068825760242	0.150659285765467	0.268145774806192	88	P61018	RAB4B	FALSE	0.887728111525708
2333-72	EARLYOA - HEALTHY	0.391911101698582	0.194918880667777	1824.34435418691	-0.0652942843794549	0.849116487776618	0.109906763191032	73	P01137	TGFB1	FALSE	0.914410772156073
23330-12	EARLYOA - HEALTHY	0.0954366122488471	0.232891538338126	1772.13704709965	-0.450851322552006	0.6417245470497	0.911607461995164	125	Q96NT3	GUCD1	FALSE	1.09257586960171
23334-21	EARLYOA - HEALTHY	-0.0933937686796583	0.225430250430286	1833.87905455412	-0.62216494676594	0.435377409406623	0.909746415606283	113	Q5T5A8	LCE3C	FALSE	1.05754235617256
23335-31	EARLYOA - HEALTHY	-0.219989349929423	0.232891538338126	1772.13704709965	-0.766277284730276	0.326298584871429	0.612087537865832	125	H3BQW9	None	FALSE	1.09257586960171
23336-2	EARLYOA - HEALTHY	-0.286990764998231	0.218664335252793	1769.64234304035	-0.799906909735466	0.225925379739003	0.388360631945089	98	Q8N5I3	KCNRG	FALSE	1.02583228947447
23337-54	EARLYOA - HEALTHY	-0.0570606151975852	0.247879563852862	1716.92103949672	-0.638521345229176	0.524400114834005	0.971211534616596	51	Q9H3F6	KCTD10	FALSE	1.16292146006318
23339-46	EARLYOA - HEALTHY	0.343178169803501	0.200097281797377	1767.01703535621	-0.12618623238081	0.812542571987811	0.199783298402188	17	Q7RTU0	TCF24	FALSE	0.938728804368621
23340-37	EARLYOA - HEALTHY	0.360714557082649	0.194918880667777	1824.34435418691	-0.0964908289953875	0.817919943160686	0.153640519254268	73	Q9BV20	MRI1	FALSE	0.914410772156073
23341-16	EARLYOA - HEALTHY	0.420312299515216	0.217222718767129	1785.68935290112	-0.0892184140457401	0.929843013076173	0.129214443151075	33	Q14565	DMC1	FALSE	1.01906142712191
23342-4	EARLYOA - HEALTHY	-0.0982594872896247	0.23449296067241	1833.87905455412	-0.648288238227089	0.45176926364784	0.907769728725382	134	A6NEK1	ARRDC5	FALSE	1.10005750187493
23343-6	EARLYOA - HEALTHY	-0.0404900890997797	0.178878402670191	1794.74927716702	-0.460076290784106	0.379096112584546	0.972150354269847	93	Q9GZN7	ROGDI	FALSE	0.839172403368652
23345-2	EARLYOA - HEALTHY	0.127580650502432	0.189224495776392	1749.56099402423	-0.316283405260422	0.571444706265286	0.778528022695571	88	Q8N987	NECAB1	FALSE	0.887728111525708
23349-5	EARLYOA - HEALTHY	0.151555220682531	0.224237356444947	1409.62116952536	-0.374546792648931	0.677657234013993	0.777586791467529	71	P49585	PCYT1A	FALSE	1.05220402666292
23350-66	EARLYOA - HEALTHY	0.690315592500838	0.23224188044205	1830.21188359415	0.145566106579353	1.23506507842232	0.00841028911106589	80	Q9BPY3	FAM118B	TRUE	1.08949897184297
23351-59	EARLYOA - HEALTHY	0.0401506224028911	0.268957070211252	1832.67694732218	-0.590717783853609	0.671019028659392	0.98778929064267	54	Q99873	PRMT1	FALSE	1.261736812513
23352-9	EARLYOA - HEALTHY	-0.429779456387295	0.214861308505356	1784.83303319258	-0.93377130574135	0.0742123929667593	0.112416800100899	32	Q96EV8	DTNBP1	FALSE	1.00798369870811
23354-12	EARLYOA - HEALTHY	-0.0284104031081999	0.208059381096547	1824.42427530088	-0.516438376206848	0.459617569990448	0.989773168111788	85	P53672	CRYBA2	FALSE	0.976055946197296
23356-32	EARLYOA - HEALTHY	0.172188947007935	0.196107377210103	1833.87905455412	-0.287802241756079	0.632180135771949	0.654254337291991	28	Q8N4L8	CCDC24	FALSE	0.919982377528028
23358-42	EARLYOA - HEALTHY	0.00646003980814536	0.250887627780981	1792.31821175302	-0.582035295524528	0.594955375140818	0.999634537699348	48	Q9NWS6	FAM118A	FALSE	1.17699067066535
23359-25	EARLYOA - HEALTHY	-0.140742966286247	0.190330063971031	1825.10301322025	-0.587184585899848	0.305698653327355	0.740020265249781	128	Q15007	WTAP	FALSE	0.892883239227204
23361-20	EARLYOA - HEALTHY	0.125437083784467	0.239147375740357	1768.09072233385	-0.435526095970438	0.686400263539372	0.859349035843892	136	Q9BWF3	RBM4	FALSE	1.12192635950981
23363-41	EARLYOA - HEALTHY	-0.389626162182975	0.202476190209084	1750.34972265057	-0.86457454587297	0.0853222215070202	0.13212633562394	1	Q15366	PCBP2	FALSE	0.94989676737999
23364-3	EARLYOA - HEALTHY	-0.0198202233709728	0.226713752031363	1794.90669319839	-0.551611393933105	0.511970947191159	0.995795160720156	96	Q9HA47	UCK1	FALSE	1.06358234112426
23365-7	EARLYOA - HEALTHY	0.00320912349480257	0.189999825787965	1750.7847063124	-0.442473358692902	0.448891605682507	0.999842731133914	21	Q8TC99	FNDC8	FALSE	0.89136496437541
23366-15	EARLYOA - HEALTHY	0.367850540203009	0.257194818772638	1825.53248055307	-0.235430134208538	0.971131214614555	0.325513051847444	36	Q96S82	UBL7	FALSE	1.20656134882309
23367-8	EARLYOA - HEALTHY	0.00386792619454435	0.178053806027909	1814.8157291203	-0.413780218647173	0.421516071036262	0.999739859723154	89	Q6AI12	ANKRD40	FALSE	0.835296289683435
23369-17	EARLYOA - HEALTHY	0.100566094243813	0.191212011078761	1831.60910584845	-0.34794293316986	0.549075121657486	0.858641992432341	2	O14832	PHYH	FALSE	0.897018054827346
23370-39	EARLYOA - HEALTHY	-0.233397825076998	0.196107377210103	1833.87905455412	-0.693389013841012	0.226593363687017	0.459181035910745	28	O43448	KCNAB3	FALSE	0.919982377528028
23371-5	EARLYOA - HEALTHY	-0.206310187508318	0.270051642319876	1822.88740120108	-0.83974880423242	0.427128429215784	0.725184907710823	3	Q9GZT8	NIF3L1	FALSE	1.2668772334482
23373-77	EARLYOA - HEALTHY	0.268229389683941	0.167407199632534	1833.87905455412	-0.124442410133782	0.660901189501664	0.244906086364557	24	Q9H2P9	DPH5	FALSE	0.785343599635446
23374-42	EARLYOA - HEALTHY	0.265893690352632	0.18705250554375	1833.05782530144	-0.172858471813084	0.704645852518348	0.329977509645494	39	Q96P71	NECAB3	FALSE	0.877504324331431
23375-4	EARLYOA - HEALTHY	-0.135605770122793	0.203864061103843	1819.10972246536	-0.613794265425146	0.342582725179559	0.783736937741712	127	O75679	RFPL3	FALSE	0.956376990604704
23376-56	EARLYOA - HEALTHY	0.187789116110357	0.19785787046027	1732.20441512049	-0.276330222141131	0.651908454361844	0.609225672975019	67	O15144	ARPC2	FALSE	0.928238676502975
23378-29	EARLYOA - HEALTHY	0.774371102755844	0.216029469522403	1766.4194033134	0.267634724877073	1.28110748063461	0.00101040706166855	82	Q9UFW8	CGGBP1	TRUE	1.01347275575754
23379-60	EARLYOA - HEALTHY	0.0958348955037589	0.20676909445753	1596.80097853647	-0.389223137145583	0.580892928153101	0.888363395779153	23	Q14CZ0	C16orf72	FALSE	0.970116065298685
23380-16	EARLYOA - HEALTHY	0.288312555309611	0.196107377210103	1833.87905455412	-0.171678633454402	0.748303744073625	0.305564988206454	28	Q96EM0	L3HYPDH	FALSE	0.919982377528028
23381-8	EARLYOA - HEALTHY	0.103187593165843	0.247879563852862	1716.92103949672	-0.478273136865748	0.684648323197433	0.908918792588132	51	Q8WYJ6	SEPTIN1	FALSE	1.16292146006318
23382-30	EARLYOA - HEALTHY	0.0136995913753953	0.171021865316709	1829.73118120105	-0.387451540368649	0.41485072311944	0.996468591140091	78	Q9NNX9	VCX3A	FALSE	0.802302263488089
23384-19	EARLYOA - HEALTHY	0.0967816446199961	0.20676909445753	1596.80097853647	-0.388276388029346	0.581839677269339	0.886278970230796	23	Q8N5Z5	KCTD17	FALSE	0.970116065298685
23385-18	EARLYOA - HEALTHY	0.012765481877396	0.21013889821852	1827.41239775238	-0.480139585917851	0.505670549672643	0.997967518114665	131	Q8WTX7	CASTOR1	FALSE	0.985810135590494
23386-38	EARLYOA - HEALTHY	0.395066691692471	0.20676909445753	1596.80097853647	-0.0899913409568713	0.880124724341813	0.135956396764678	23	B9ZVM9	None	FALSE	0.970116065298684
23387-18	EARLYOA - HEALTHY	-0.00641834190108082	0.188464601276733	1758.59591631538	-0.448497974401205	0.435661290599044	0.999360770508934	112	O75663	TIPRL	FALSE	0.884159265000249
23389-28	EARLYOA - HEALTHY	-0.146243013876271	0.230879681355299	1627.12974337832	-0.687852448059348	0.395366420306806	0.801728340877567	60	Q96GK7	FAHD2A	FALSE	1.08321886836615
23390-6	EARLYOA - HEALTHY	0.145309133963979	0.201567527611619	1774.58697936351	-0.327502291896129	0.618120559824086	0.751141456801498	42	Q8WV48	CCDC107	FALSE	0.945622851720214
23392-41	EARLYOA - HEALTHY	0.0547613350047356	0.233068100127398	1796.60263364588	-0.491934484554614	0.601457154564085	0.970026079344407	107	Q9HB20	PLEKHA3	FALSE	1.0933916391187
23393-56	EARLYOA - HEALTHY	0.635082259226707	0.222254884906841	1457.6822135174	0.113649699268567	1.15651481918485	0.012046414716298	27	Q8WTS1	ABHD5	TRUE	1.04286511991628
23394-125	EARLYOA - HEALTHY	-0.315741939508558	0.214041153692987	1784.39460024268	-0.817810086669438	0.186326207652322	0.303140510326002	133	O43903	GAS2	FALSE	1.00413629432176
23395-5	EARLYOA - HEALTHY	0.465958775679587	0.188464601276733	1758.59591631538	0.0238791431794625	0.908038408179712	0.0360150704298203	112	Q5VWX1	KHDRBS2	TRUE	0.884159265000249
23396-21	EARLYOA - HEALTHY	-0.0399430499644343	0.190630236748386	1658.0155456066	-0.487125622698278	0.40723952276941	0.976087883051343	114	Q6IBS0	TWF2	FALSE	0.894365145467688
23398-1	EARLYOA - HEALTHY	0.291271039470249	0.197595603845644	1788.44064215915	-0.172220533154165	0.754762612094664	0.303662199734884	26	P0CAP2	POLR2M	FALSE	0.926983145248829
23401-3	EARLYOA - HEALTHY	-0.465352223779572	0.227393429032602	1786.06750489615	-0.998739874491678	0.0680354269325341	0.10159883556226	16	Q96EP5	DAZAP1	FALSE	1.06677530142421
23402-147	EARLYOA - HEALTHY	0.254381569179743	0.192742162732921	1798.43902792599	-0.197723395643447	0.706486534002933	0.384281041273661	87	Q96MZ0	GDAP1L1	FALSE	0.90420992964638
23403-64	EARLYOA - HEALTHY	0.228233666550786	0.198054635474378	1711.56473782424	-0.236352056150825	0.692819389252396	0.481996873060937	84	Q9H3Q1	CDC42EP4	FALSE	0.929171445403221
23405-33	EARLYOA - HEALTHY	-0.0649564474885759	0.204689419436166	1833.01500356345	-0.545077934222969	0.415165039245818	0.946004050901145	6	Q8N7B1	HORMAD2	FALSE	0.960242973468787
23406-3	EARLYOA - HEALTHY	-0.113155324111688	0.210424932013075	1783.84025829848	-0.606741166732806	0.380430518509431	0.852725795222959	43	Q8WWW0	RASSF5	FALSE	0.987171685242236
23407-9	EARLYOA - HEALTHY	0.0642095057327407	0.201531805081528	1744.39214689881	-0.408525010936135	0.536944022401617	0.945584582193995	22	Q9NV23	OLAH	FALSE	0.945469033337752
23408-1	EARLYOA - HEALTHY	0.239221277940533	0.201531805081528	1744.39214689881	-0.233513238728343	0.711955794609408	0.4610686309462	22	P57768	SNX16	FALSE	0.945469033337751
23409-83	EARLYOA - HEALTHY	0.481432271526707	0.185555870974447	1805.75386136741	0.0461852698848808	0.916679273168533	0.0258396956595589	69	Q96A49	SYAP1	TRUE	0.870494003283652
23410-46	EARLYOA - HEALTHY	0.204506009478452	0.222254884906841	1457.6822135174	-0.316926550479689	0.725938569436592	0.627624790161504	27	Q7L2H7	EIF3M	FALSE	1.04286511991628
23411-108	EARLYOA - HEALTHY	-0.00534425109466317	0.206769094457531	1596.80097853647	-0.490402283744006	0.479713781554679	0.999631758675525	23	Q9UL42	PNMA2	FALSE	0.970116065298685
23413-38	EARLYOA - HEALTHY	0.225615121173561	0.18732406959018	1831.24397545968	-0.213774378697221	0.665004621044343	0.450676314347022	103	Q5TZF3	ANKRD45	FALSE	0.878778999741563
23414-12	EARLYOA - HEALTHY	-0.109053541328548	0.226713752031363	1794.90669319839	-0.64084471189068	0.422737629233583	0.880298189204316	96	Q8TF39	ZNF483	FALSE	1.06358234112426
23416-47	EARLYOA - HEALTHY	0.185784327644592	0.206769094457531	1596.80097853647	-0.299273705004751	0.670842360293934	0.641321632938026	23	Q9NRS6	SNX15	FALSE	0.970116065298685
23418-66	EARLYOA - HEALTHY	0.302375992170807	0.212157693959905	1814.32459778921	-0.19526732702716	0.800019311368774	0.328061896215081	118	Q53HC0	CCDC92	FALSE	0.995286638395934
23424-4	EARLYOA - HEALTHY	0.0162341991580157	0.214861308505356	1784.83303319258	-0.487757650196039	0.52022604851207	0.996857561527016	32	C9JTQ0	None	FALSE	1.00798369870811
23425-19	EARLYOA - HEALTHY	-0.185815110720147	0.188171656081624	1818.35906916	-0.627195269036816	0.255565047596521	0.584877299641568	46	Q8TAM6	ERMN	FALSE	0.882760316633337
23426-1	EARLYOA - HEALTHY	-0.238005314073487	0.224813159607215	1833.87905455412	-0.765329038497811	0.289318410350836	0.539948781455807	117	Q9H320	VCX	FALSE	1.05464744884865
23518-7	EARLYOA - HEALTHY	-0.170572444235401	0.211977714285297	1820.67108192059	-0.667792171642016	0.326647283171214	0.700172335016364	100	Q6UXP7	FAM151B	FALSE	0.994439454813229
23520-60	EARLYOA - HEALTHY	0.15602017467203	0.236862899327876	1792.2590550484	-0.399578028529277	0.711618377873337	0.787447032751422	139	Q68D91	MBLAC2	FALSE	1.11119640640261
23521-29	EARLYOA - HEALTHY	0.38655774977773	0.236162040061845	1819.96080792403	-0.167389457157579	0.940504956713038	0.23041543840246	76	Q9Y5B8	NME7	FALSE	1.10789441387062
23522-1	EARLYOA - HEALTHY	-0.202175753475053	0.247879563852862	1716.92103949672	-0.783636483506644	0.379284976556538	0.693381587574047	51	P0DJR0	GIMD1	FALSE	1.16292146006318
23523-14	EARLYOA - HEALTHY	0.265201750834007	0.185555870974447	1805.75386136741	-0.170045250807819	0.700448752475834	0.326030455885325	69	Q9H0Q0	CYRIA	FALSE	0.870494003283653
23524-2	EARLYOA - HEALTHY	0.177337685696436	0.185555870974447	1805.75386136741	-0.25790931594539	0.612584687338262	0.605032670425629	69	Q96AB6	NTAN1	FALSE	0.870494003283652
23525-27	EARLYOA - HEALTHY	0.193046762722121	0.224813159607215	1833.87905455412	-0.334276961702202	0.720370487146445	0.666435532325726	117	Q9Y314	NOSIP	FALSE	1.05464744884865
23526-25	EARLYOA - HEALTHY	0.0432725910381852	0.201941138341718	1814.08313060077	-0.430406527066351	0.516951709142722	0.975004965713126	116	Q96EK9	KTI12	FALSE	0.947358236209073
23528-199	EARLYOA - HEALTHY	-0.436450764206261	0.217399056162246	1792.67894234899	-0.946393443105553	0.0734919146930311	0.110639927242225	44	Q96FC7	PHYHIPL	FALSE	1.01988535779858
23529-11	EARLYOA - HEALTHY	0.277226336540292	0.175060885336445	1736.35288923441	-0.133416792073184	0.687869465153768	0.252982560682185	81	Q9NQZ5	STARD7	FALSE	0.821286257226953
23531-79	EARLYOA - HEALTHY	0.112603080475875	0.257194818772638	1825.53248055307	-0.490677593935672	0.715883754887421	0.899757771714239	36	Q96JZ2	HSH2D	FALSE	1.20656134882309
23534-27	EARLYOA - HEALTHY	1.00903226221911	0.206769094457531	1596.80097853647	0.523974229569765	1.49409029486845	3.48699259122842e-06	23	Q9BY42	RTF2	TRUE	0.970116065298685
23535-3	EARLYOA - HEALTHY	0.292390037787948	0.200264013712012	1194.79006045488	-0.177555616045491	0.762335691621386	0.310691647647919	10	Q8TCE6	DENND10	FALSE	0.939891307666877
23536-14	EARLYOA - HEALTHY	-0.037193446546235	0.242183114310219	1820.26915869854	-0.605263747181479	0.530876854089009	0.987081541576323	4	I3L1E1	None	FALSE	1.13614060127049
23537-4	EARLYOA - HEALTHY	0.0771985101538525	0.193100118548112	1827.53822570415	-0.375740105578437	0.530137125886142	0.915684145471286	15	Q3SY56	SP6	FALSE	0.905877231464579
23540-3	EARLYOA - HEALTHY	0.00929736718745494	0.197107345337287	1802.92271825777	-0.453045818120544	0.471640552495454	0.99877409610227	35	P51948	MNAT1	FALSE	0.924686370615998
23541-61	EARLYOA - HEALTHY	0.7906685255003	0.178878402670191	1794.74927716702	0.371082323815974	1.21025472718463	3.1100750195634e-05	93	Q8N0X4	CLYBL	TRUE	0.839172403368652
23542-8	EARLYOA - HEALTHY	0.424346072282245	0.232891538338126	1772.13704709942	-0.121941862518399	0.97063400708289	0.162636524398162	125	Q9H4A5	GOLPH3L	FALSE	1.09257586960129
23543-92	EARLYOA - HEALTHY	0.207312257176957	0.216029469522403	1766.4194033134	-0.299424120701813	0.714048635055728	0.602534985312067	82	Q8WWH5	TRUB1	FALSE	1.01347275575754
23544-10	EARLYOA - HEALTHY	0.0242549125559661	0.19925736149751	1816.84200995753	-0.443128474979019	0.491638300090952	0.991864332141293	68	Q12799	TCP10L3	FALSE	0.934766775069971
23545-6	EARLYOA - HEALTHY	0.288918811756444	0.184061881811726	1801.37024514855	-0.142824699965244	0.720662323478132	0.259095603485932	110	Q9GZM8	NDEL1	FALSE	0.863487023443376
23546-9	EARLYOA - HEALTHY	0.169274331523496	0.264937663450411	1784.48621696791	-0.452179785097351	0.790728448144342	0.798642330552829	101	Q6PII5	HAGHL	FALSE	1.24290823324169
23547-21	EARLYOA - HEALTHY	-0.239648337633642	0.191212011078761	1831.60910584845	-0.688157365047315	0.208860689780031	0.421979940038132	2	O75764	TCEA3	FALSE	0.897018054827346
23550-10	EARLYOA - HEALTHY	-0.0115215882864755	0.200264013712012	1194.79006045488	-0.481467242119914	0.458424065546963	0.998176819275306	10	Q8NAX2	KDF1	FALSE	0.939891307666877
23553-1	EARLYOA - HEALTHY	0.235236875877277	0.257194818772638	1825.53248055307	-0.36804379853427	0.838517550288824	0.631103810197988	36	Q9P2A4	ABI3	FALSE	1.20656134882309
23554-2	EARLYOA - HEALTHY	-0.166755222104501	0.235688354385336	1830.53403950453	-0.719588721444391	0.38607827723539	0.75907239068644	49	Q96IW2	SHD	FALSE	1.10566699867978
23555-11	EARLYOA - HEALTHY	0.103019785374172	0.200728923468826	1605.34553210239	-0.367866313017938	0.573905883766282	0.864911471413135	119	P55042	RRAD	FALSE	0.94177219678422
23556-4	EARLYOA - HEALTHY	0.257256738505704	0.193498841935283	1755.72240263839	-0.196632295336349	0.711145772347757	0.378925111210263	102	Q14135	VGLL4	FALSE	0.907778067684106
23557-110	EARLYOA - HEALTHY	0.00744145737067469	0.212812528715218	1813.43957354539	-0.491738061927521	0.50662097666887	0.999326116676975	7	P47756	CAPZB	FALSE	0.998359038596391
23558-33	EARLYOA - HEALTHY	-0.0780609693395885	0.214612123411275	1590.801332218	-0.581519678841351	0.425397740162175	0.92967798267364	40	Q6P1Q9	METTL2B	FALSE	1.00691741900353
23559-10	EARLYOA - HEALTHY	0.231979545661808	0.197107345337287	1802.92271825777	-0.230363639646191	0.694322730969808	0.467129285125137	35	Q96HY6	DDRGK1	FALSE	0.924686370615998
23560-154	EARLYOA - HEALTHY	0.315453451269317	0.232891538338126	1772.13704709965	-0.230834483531536	0.86174138607017	0.365271404530799	125	Q9BYV8	CEP41	FALSE	1.09257586960171
23561-4	EARLYOA - HEALTHY	0.0753553513175729	0.236162040061845	1819.96080792403	-0.478591855617736	0.629302558252881	0.945426376775832	76	Q96F63	CCDC97	FALSE	1.10789441387062
23564-83	EARLYOA - HEALTHY	-0.219977249276105	0.247879563852862	1716.92103949672	-0.801437979307696	0.361483480755485	0.648320829210723	51	Q5VZV1	METTL21C	FALSE	1.16292146006318
23566-6	EARLYOA - HEALTHY	0.216190643499492	0.183350053641976	1831.1741394539	-0.213877372064104	0.646258659063088	0.465806090274258	135	Q9BQE5	APOL2	FALSE	0.860136031127192
23567-37	EARLYOA - HEALTHY	0.309011754910337	0.193740116469644	1818.90789595216	-0.145429811243364	0.763453321064039	0.248032281089443	11	P50148	GNAQ	FALSE	0.908883132307404
23568-41	EARLYOA - HEALTHY	0.180106469898823	0.181447615216882	1486.67454571122	-0.245579582472486	0.605792522270132	0.581645880422522	13	O14770	MEIS2	FALSE	0.851372104742618
23569-53	EARLYOA - HEALTHY	-0.110030510648959	0.218227507581213	1766.7365339554	-0.621922708565665	0.401861687267746	0.869295815357005	64	Q9Y365	STARD10	FALSE	1.02378439583341
23570-87	EARLYOA - HEALTHY	0.158149756032054	0.232261877545089	1752.92591427115	-0.386666229188301	0.70296574125241	0.774659364047078	57	Q9P0L1	ZKSCAN7	FALSE	1.08963197044071
23571-93	EARLYOA - HEALTHY	0.446692133441019	0.21013889821852	1827.41239775238	-0.0462129343542282	0.939597201236266	0.0849644919266595	131	Q9BW85	YJU2	FALSE	0.985810135590494
23572-186	EARLYOA - HEALTHY	-0.0325490192952564	0.189255566134283	1816.68948050035	-0.476471959192943	0.41137392060243	0.983825826301958	86	Q6IPR3	TYW3	FALSE	0.887845879795373
23575-58	EARLYOA - HEALTHY	0.407666470581576	0.208051246666977	1756.16853036728	-0.0803579433953751	0.895690884558528	0.122704486067172	91	Q49B96	COX19	FALSE	0.976048827953903
23576-46	EARLYOA - HEALTHY	0.161824834560322	0.183350053641976	1831.1741394539	-0.268243181003274	0.591892850123919	0.651371490284017	135	Q9NWD9	BEX4	FALSE	0.860136031127193
23578-6	EARLYOA - HEALTHY	-0.543714143513162	0.202476190209084	1750.34972265057	-1.01866252720316	-0.068765759823167	0.0199991287657689	1	Q9BZL3	SMIM3	TRUE	0.94989676737999
23579-3	EARLYOA - HEALTHY	0.149779088028101	0.247879563852862	1716.92103949672	-0.43168164200349	0.731239818059691	0.817817498902173	51	Q5H943	CT83	FALSE	1.16292146006318
2358-19	EARLYOA - HEALTHY	-0.024954475252271	0.193498841935283	1755.72240263839	-0.478843509094324	0.428934558589782	0.990872669071905	102	P35916	FLT4	FALSE	0.907778067684106
23580-2	EARLYOA - HEALTHY	-0.373824947674151	0.202476190209084	1750.34972265057	-0.848773331364147	0.101123436015844	0.154991130128267	1	Q8IV56	PRR15	FALSE	0.949896767379991
23581-131	EARLYOA - HEALTHY	-0.0552625763568894	0.230879681355299	1627.12974337832	-0.596872010539967	0.486346857826188	0.968911438185419	60	Q9UBU3	GHRL	FALSE	1.08321886836615
23584-2	EARLYOA - HEALTHY	0.497800944577049	0.201941138341718	1814.08313060077	0.0241218264725123	0.971480062681585	0.0367132970547134	116	Q9NV35	NUDT15	TRUE	0.947358236209073
23586-32	EARLYOA - HEALTHY	0.120591672076896	0.193100118548112	1827.53822570415	-0.332346943655393	0.573530287809186	0.806687477035071	15	P78358	CTAG1A	FALSE	0.905877231464579
